jobID,skill,rating
Real.Estate.Brokers,Programming,0.5
Real.Estate.Sales.Agents,Programming,0.62
Sales.Engineers,Programming,1.88
Telemarketers,Programming,0.25
"Door-to-Door.Sales.Workers,.News.and.Street.Vendors,.and.Related.Workers",Programming,0.62
First-Line.Supervisors.of.Office.and.Administrative.Support.Workers,Programming,1
"Switchboard.Operators,.Including.Answering.Service",Programming,0.5
Telephone.Operators,Programming,0.62
Bill.and.Account.Collectors,Programming,0.38
Billing.and.Posting.Clerks,Programming,1.19
"Bookkeeping,.Accounting,.and.Auditing.Clerks",Programming,0.38
Gambling.Cage.Workers,Programming,0.25
Payroll.and.Timekeeping.Clerks,Programming,0.62
Procurement.Clerks,Programming,0.5
Tellers,Programming,0.38
Brokerage.Clerks,Programming,1.75
Correspondence.Clerks,Programming,0.5
"Court,.Municipal,.and.License.Clerks",Programming,0.29
"Credit.Authorizers,.Checkers,.and.Clerks",Programming,0.38
Customer.Service.Representatives,Programming,0.62
"Eligibility.Interviewers,.Government.Programs",Programming,0.5
File.Clerks,Programming,0.62
"Hotel,.Motel,.and.Resort.Desk.Clerks",Programming,0.88
"Interviewers,.Except.Eligibility.and.Loan",Programming,1.12
"Library.Assistants,.Clerical",Programming,0.5
Loan.Interviewers.and.Clerks,Programming,1.12
New.Accounts.Clerks,Programming,0.75
Order.Clerks,Programming,0.5
"Human.Resources.Assistants,.Except.Payroll.and.Timekeeping",Programming,0.75
Receptionists.and.Information.Clerks,Programming,0.38
Reservation.and.Transportation.Ticket.Agents.and.Travel.Clerks,Programming,0.88
Cargo.and.Freight.Agents,Programming,0.38
Freight.Forwarders,Programming,0.75
Couriers.and.Messengers,Programming,0
Public.Safety.Telecommunicators,Programming,0.88
"Dispatchers,.Except.Police,.Fire,.and.Ambulance",Programming,0.38
"Meter.Readers,.Utilities",Programming,0.88
Postal.Service.Clerks,Programming,0.62
Postal.Service.Mail.Carriers,Programming,0
"Postal.Service.Mail.Sorters,.Processors,.and.Processing.Machine.Operators",Programming,0.62
"Production,.Planning,.and.Expediting.Clerks",Programming,0.62
"Shipping,.Receiving,.and.Inventory.Clerks",Programming,0.62
"Weighers,.Measurers,.Checkers,.and.Samplers,.Recordkeeping",Programming,1.12
Executive.Secretaries.and.Executive.Administrative.Assistants,Programming,1.25
Legal.Secretaries.and.Administrative.Assistants,Programming,0.5
Medical.Secretaries.and.Administrative.Assistants,Programming,0.38
"Secretaries.and.Administrative.Assistants,.Except.Legal,.Medical,.and.Executive",Programming,0.75
Data.Entry.Keyers,Programming,1
Word.Processors.and.Typists,Programming,0.88
Desktop.Publishers,Programming,2.62
Insurance.Claims.and.Policy.Processing.Clerks,Programming,0.69
"Mail.Clerks.and.Mail.Machine.Operators,.Except.Postal.Service",Programming,0.5
"Office.Clerks,.General",Programming,0.38
"Office.Machine.Operators,.Except.Computer",Programming,0.88
Proofreaders.and.Copy.Markers,Programming,0.25
Statistical.Assistants,Programming,3.5
"First-Line.Supervisors.of.Farming,.Fishing,.and.Forestry.Workers",Programming,0.47
Agricultural.Inspectors,Programming,0.5
Animal.Breeders,Programming,0.5
"Graders.and.Sorters,.Agricultural.Products",Programming,0
Agricultural.Equipment.Operators,Programming,0
"Farmworkers.and.Laborers,.Crop,.Nursery,.and.Greenhouse",Programming,0
"Farmworkers,.Farm,.Ranch,.and.Aquacultural.Animals",Programming,0
Fishing.and.Hunting.Workers,Programming,0
Forest.and.Conservation.Workers,Programming,0.62
Fallers,Programming,0
Logging.Equipment.Operators,Programming,0
Log.Graders.and.Scalers,Programming,0.5
First-Line.Supervisors.of.Construction.Trades.and.Extraction.Workers,Programming,0.25
Solar.Energy.Installation.Managers,Programming,1
Boilermakers,Programming,0
Brickmasons.and.Blockmasons,Programming,0
Stonemasons,Programming,0
Carpenters,Programming,0
Carpet.Installers,Programming,0
"Floor.Layers,.Except.Carpet,.Wood,.and.Hard.Tiles",Programming,0
Floor.Sanders.and.Finishers,Programming,0
Tile.and.Stone.Setters,Programming,0
Cement.Masons.and.Concrete.Finishers,Programming,0.12
Terrazzo.Workers.and.Finishers,Programming,0
Construction.Laborers,Programming,0
"Paving,.Surfacing,.and.Tamping.Equipment.Operators",Programming,0
Pile.Driver.Operators,Programming,0
Operating.Engineers.and.Other.Construction.Equipment.Operators,Programming,0.25
Drywall.and.Ceiling.Tile.Installers,Programming,0
Tapers,Programming,0
Electricians,Programming,0
Glaziers,Programming,0
"Insulation.Workers,.Floor,.Ceiling,.and.Wall",Programming,0
"Insulation.Workers,.Mechanical",Programming,0
"Painters,.Construction.and.Maintenance",Programming,0
Paperhangers,Programming,0
Pipelayers,Programming,0
"Plumbers,.Pipefitters,.and.Steamfitters",Programming,0.12
Solar.Thermal.Installers.and.Technicians,Programming,0.75
Plasterers.and.Stucco.Masons,Programming,0
Reinforcing.Iron.and.Rebar.Workers,Programming,0
Roofers,Programming,0
Sheet.Metal.Workers,Programming,0.25
Structural.Iron.and.Steel.Workers,Programming,0
Solar.Photovoltaic.Installers,Programming,0.62
"Helpers--Brickmasons,.Blockmasons,.Stonemasons,.and.Tile.and.Marble.Setters",Programming,0
Helpers--Carpenters,Programming,0
Helpers--Electricians,Programming,0
"Helpers--Painters,.Paperhangers,.Plasterers,.and.Stucco.Masons",Programming,0
"Helpers--Pipelayers,.Plumbers,.Pipefitters,.and.Steamfitters",Programming,0
Helpers--Roofers,Programming,0.38
Construction.and.Building.Inspectors,Programming,0.88
Energy.Auditors,Programming,0.75
Elevator.and.Escalator.Installers.and.Repairers,Programming,0.75
Fence.Erectors,Programming,0
Hazardous.Materials.Removal.Workers,Programming,0.25
Highway.Maintenance.Workers,Programming,0.12
Rail-Track.Laying.and.Maintenance.Equipment.Operators,Programming,0
Septic.Tank.Servicers.and.Sewer.Pipe.Cleaners,Programming,0
Segmental.Pavers,Programming,0
Weatherization.Installers.and.Technicians,Programming,0.88
"Derrick.Operators,.Oil.and.Gas",Programming,0
"Rotary.Drill.Operators,.Oil.and.Gas",Programming,0
"Service.Unit.Operators,.Oil.and.Gas",Programming,0.88
"Excavating.and.Loading.Machine.and.Dragline.Operators,.Surface.Mining",Programming,0
"Earth.Drillers,.Except.Oil.and.Gas",Programming,0
"Explosives.Workers,.Ordnance.Handling.Experts,.and.Blasters",Programming,0
Continuous.Mining.Machine.Operators,Programming,0
"Roof.Bolters,.Mining",Programming,0
"Loading.and.Moving.Machine.Operators,.Underground.Mining",Programming,0
"Rock.Splitters,.Quarry",Programming,0
"Roustabouts,.Oil.and.Gas",Programming,0
Helpers--Extraction.Workers,Programming,0
"First-Line.Supervisors.of.Mechanics,.Installers,.and.Repairers",Programming,1.12
"Computer,.Automated.Teller,.and.Office.Machine.Repairers",Programming,1.25
"Radio,.Cellular,.and.Tower.Equipment.Installers.and.Repairers",Programming,1.25
"Telecommunications.Equipment.Installers.and.Repairers,.Except.Line.Installers",Programming,1.62
Avionics.Technicians,Programming,0.88
"Electric.Motor,.Power.Tool,.and.Related.Repairers",Programming,0.88
"Electrical.and.Electronics.Installers.and.Repairers,.Transportation.Equipment",Programming,0.75
"Electrical.and.Electronics.Repairers,.Commercial.and.Industrial.Equipment",Programming,2.12
"Electrical.and.Electronics.Repairers,.Powerhouse,.Substation,.and.Relay",Programming,1.12
"Electronic.Equipment.Installers.and.Repairers,.Motor.Vehicles",Programming,1.12
Audiovisual.Equipment.Installers.and.Repairers,Programming,1.5
Security.and.Fire.Alarm.Systems.Installers,Programming,0.88
Aircraft.Mechanics.and.Service.Technicians,Programming,0.5
Automotive.Body.and.Related.Repairers,Programming,0.75
Automotive.Glass.Installers.and.Repairers,Programming,0.12
Automotive.Service.Technicians.and.Mechanics,Programming,0.81
Bus.and.Truck.Mechanics.and.Diesel.Engine.Specialists,Programming,0.62
Farm.Equipment.Mechanics.and.Service.Technicians,Programming,0.75
"Mobile.Heavy.Equipment.Mechanics,.Except.Engines",Programming,0.62
Rail.Car.Repairers,Programming,0
Motorboat.Mechanics.and.Service.Technicians,Programming,0.62
Motorcycle.Mechanics,Programming,0.25
Outdoor.Power.Equipment.and.Other.Small.Engine.Mechanics,Programming,0.38
Bicycle.Repairers,Programming,0.12
Recreational.Vehicle.Service.Technicians,Programming,0.5
Tire.Repairers.and.Changers,Programming,0
Mechanical.Door.Repairers,Programming,0
"Control.and.Valve.Installers.and.Repairers,.Except.Mechanical.Door",Programming,0.75
"Heating,.Air.Conditioning,.and.Refrigeration.Mechanics.and.Installers",Programming,0.63
Home.Appliance.Repairers,Programming,0.62
Industrial.Machinery.Mechanics,Programming,1.5
"Maintenance.Workers,.Machinery",Programming,0.75
Millwrights,Programming,0.62
"Refractory.Materials.Repairers,.Except.Brickmasons",Programming,0
Electrical.Power-Line.Installers.and.Repairers,Programming,0.25
Telecommunications.Line.Installers.and.Repairers,Programming,0.62
Camera.and.Photographic.Equipment.Repairers,Programming,1.25
Medical.Equipment.Repairers,Programming,0.62
Musical.Instrument.Repairers.and.Tuners,Programming,0.25
Watch.and.Clock.Repairers,Programming,0
"Maintenance.and.Repair.Workers,.General",Programming,0.5
Wind.Turbine.Service.Technicians,Programming,0.62
"Coin,.Vending,.and.Amusement.Machine.Servicers.and.Repairers",Programming,0.38
Commercial.Divers,Programming,0
Locksmiths.and.Safe.Repairers,Programming,0.75
Manufactured.Building.and.Mobile.Home.Installers,Programming,0
Riggers,Programming,0
Signal.and.Track.Switch.Repairers,Programming,0.88
"Helpers--Installation,.Maintenance,.and.Repair.Workers",Programming,0.38
Geothermal.Technicians,Programming,1.12
First-Line.Supervisors.of.Production.and.Operating.Workers,Programming,0.38
"Aircraft.Structure,.Surfaces,.Rigging,.and.Systems.Assemblers",Programming,1
"Coil.Winders,.Tapers,.and.Finishers",Programming,0
Electrical.and.Electronic.Equipment.Assemblers,Programming,0.25
Electromechanical.Equipment.Assemblers,Programming,0.5
Engine.and.Other.Machine.Assemblers,Programming,0.75
Structural.Metal.Fabricators.and.Fitters,Programming,0
Fiberglass.Laminators.and.Fabricators,Programming,0
Timing.Device.Assemblers.and.Adjusters,Programming,0.5
Team.Assemblers,Programming,0.62
Bakers,Programming,0
Butchers.and.Meat.Cutters,Programming,0.12
"Meat,.Poultry,.and.Fish.Cutters.and.Trimmers",Programming,0
Slaughterers.and.Meat.Packers,Programming,0
"Food.and.Tobacco.Roasting,.Baking,.and.Drying.Machine.Operators.and.Tenders",Programming,0.25
Food.Batchmakers,Programming,0.12
Food.Cooking.Machine.Operators.and.Tenders,Programming,0.25
"Extruding.and.Drawing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.5
"Forging.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.25
"Rolling.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.62
"Cutting,.Punching,.and.Press.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.12
"Drilling.and.Boring.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.25
"Grinding,.Lapping,.Polishing,.and.Buffing.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.75
"Lathe.and.Turning.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.62
"Milling.and.Planing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.75
Machinists,Programming,1.12
Metal-Refining.Furnace.Operators.and.Tenders,Programming,0
"Pourers.and.Casters,.Metal",Programming,0.25
"Model.Makers,.Metal.and.Plastic",Programming,0.88
"Patternmakers,.Metal.and.Plastic",Programming,1.25
Foundry.Mold.and.Coremakers,Programming,0
"Molding,.Coremaking,.and.Casting.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.5
"Multiple.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,1.12
Tool.and.Die.Makers,Programming,0.62
"Welders,.Cutters,.Solderers,.and.Brazers",Programming,0.25
"Welding,.Soldering,.and.Brazing.Machine.Setters,.Operators,.and.Tenders",Programming,0.12
"Heat.Treating.Equipment.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0.88
"Layout.Workers,.Metal.and.Plastic",Programming,0.12
"Plating.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Programming,0
"Tool.Grinders,.Filers,.and.Sharpeners",Programming,0.5
Prepress.Technicians.and.Workers,Programming,0.88
Printing.Press.Operators,Programming,0.62
Print.Binding.and.Finishing.Workers,Programming,0.88
Laundry.and.Dry-Cleaning.Workers,Programming,0
"Pressers,.Textile,.Garment,.and.Related.Materials",Programming,0
Sewing.Machine.Operators,Programming,0
Shoe.and.Leather.Workers.and.Repairers,Programming,0
Shoe.Machine.Operators.and.Tenders,Programming,0
"Sewers,.Hand",Programming,0
"Tailors,.Dressmakers,.and.Custom.Sewers",Programming,0
Textile.Bleaching.and.Dyeing.Machine.Operators.and.Tenders,Programming,0
"Textile.Cutting.Machine.Setters,.Operators,.and.Tenders",Programming,0.75
"Textile.Knitting.and.Weaving.Machine.Setters,.Operators,.and.Tenders",Programming,0
"Textile.Winding,.Twisting,.and.Drawing.Out.Machine.Setters,.Operators,.and.Tenders",Programming,0
"Extruding.and.Forming.Machine.Setters,.Operators,.and.Tenders,.Synthetic.and.Glass.Fibers",Programming,0.25
Fabric.and.Apparel.Patternmakers,Programming,1.25
Upholsterers,Programming,0
Cabinetmakers.and.Bench.Carpenters,Programming,0.75
Furniture.Finishers,Programming,0.12
"Model.Makers,.Wood",Programming,0.62
"Patternmakers,.Wood",Programming,0.62
"Sawing.Machine.Setters,.Operators,.and.Tenders,.Wood",Programming,0.12
"Woodworking.Machine.Setters,.Operators,.and.Tenders,.Except.Sawing",Programming,1.12
Nuclear.Power.Reactor.Operators,Programming,1.25
Power.Distributors.and.Dispatchers,Programming,0.88
Power.Plant.Operators,Programming,0.75
Biomass.Plant.Technicians,Programming,0.75
Hydroelectric.Plant.Technicians,Programming,1.5
Stationary.Engineers.and.Boiler.Operators,Programming,0.25
Water.and.Wastewater.Treatment.Plant.and.System.Operators,Programming,0.62
Chemical.Plant.and.System.Operators,Programming,1
Gas.Plant.Operators,Programming,0.88
"Petroleum.Pump.System.Operators,.Refinery.Operators,.and.Gaugers",Programming,1.25
Biofuels.Processing.Technicians,Programming,1
Chemical.Equipment.Operators.and.Tenders,Programming,0.62
"Separating,.Filtering,.Clarifying,.Precipitating,.and.Still.Machine.Setters,.Operators,.and.Tenders",Programming,0.75
"Crushing,.Grinding,.and.Polishing.Machine.Setters,.Operators,.and.Tenders",Programming,0.38
"Grinding.and.Polishing.Workers,.Hand",Programming,0.25
"Mixing.and.Blending.Machine.Setters,.Operators,.and.Tenders",Programming,1
"Cutters.and.Trimmers,.Hand",Programming,0
"Cutting.and.Slicing.Machine.Setters,.Operators,.and.Tenders",Programming,1
"Extruding,.Forming,.Pressing,.and.Compacting.Machine.Setters,.Operators,.and.Tenders",Programming,0.25
"Furnace,.Kiln,.Oven,.Drier,.and.Kettle.Operators.and.Tenders",Programming,0.25
"Inspectors,.Testers,.Sorters,.Samplers,.and.Weighers",Programming,0.62
Jewelers.and.Precious.Stone.and.Metal.Workers,Programming,0.06
Gem.and.Diamond.Workers,Programming,0
Dental.Laboratory.Technicians,Programming,0.12
Medical.Appliance.Technicians,Programming,0.38
Ophthalmic.Laboratory.Technicians,Programming,0.75
Packaging.and.Filling.Machine.Operators.and.Tenders,Programming,0.12
"Painting,.Coating,.and.Decorating.Workers",Programming,0
"Coating,.Painting,.and.Spraying.Machine.Setters,.Operators,.and.Tenders",Programming,0.62
Semiconductor.Processing.Technicians,Programming,0.75
Photographic.Process.Workers.and.Processing.Machine.Operators,Programming,1.62
Computer.Numerically.Controlled.Tool.Operators,Programming,2.62
Computer.Numerically.Controlled.Tool.Programmers,Programming,4.12
